original_doc_id,entity_text,entity_label,score,start,end,context,has_overlap,Correct
c78159fe-cece-466d-9882-b2f34cffb983,ribs,ARTEFACT,0,205,209,"are missing ; however, the [TARGET] found in the upper deposit",False,SPECIES
c78159fe-cece-466d-9882-b2f34cffb983,c621,CONTEXT_ID,0,238,242,in the upper deposit ( [TARGET] ) may belong to the,False,
c78159fe-cece-466d-9882-b2f34cffb983,animal,SPECIES,0,293,299,individual could have moved by [TARGET] as well (confirmation pending through,False,
c78159fe-cece-466d-9882-b2f34cffb983,left fingers,ARTEFACT,0,388,400,"deposit). The position of the [TARGET] remain unclear (was hand closed,",False,SPECIES
c78159fe-cece-466d-9882-b2f34cffb983,animal,SPECIES,0,457,463,or was it disturbed by [TARGET] s?).,False,
97a46f30-999a-4ce0-96de-66940afa0d4a,posthole,CONTEXT,0,54,62,the bottom of the possible [TARGET] ,False,
c86a3b6c-799d-4eb4-9749-610905b47a4b,c900,CONTEXT_ID,0,68,72,og thr top layer ( [TARGET] ). On the northern side,False,
c86a3b6c-799d-4eb4-9749-610905b47a4b,northern side,LOCATION,0,82,95,top layer (c900). On the [TARGET] there was a large quantity,False,
c86a3b6c-799d-4eb4-9749-610905b47a4b,CBM,MATERIAL,0,126,129,"was a large quantity of [TARGET] with impreints of organic material,",False,
c86a3b6c-799d-4eb4-9749-610905b47a4b,organic material,MATERIAL,0,148,164,"of CBM with impreints of [TARGET] , as a destruction layer.",False,
c86a3b6c-799d-4eb4-9749-610905b47a4b,southern side,LOCATION,0,197,210,a destruction layer. On the [TARGET] there was CBM mixed with,False,
c86a3b6c-799d-4eb4-9749-610905b47a4b,CBM,MATERIAL,0,221,224,the southern side there was [TARGET] mixed with dark brown sil.,False,
c86a3b6c-799d-4eb4-9749-610905b47a4b,sil,MATERIAL,0,247,250,CBM mixed with dark brown [TARGET] . There was a significant,False,
c86a3b6c-799d-4eb4-9749-610905b47a4b,pottery,ARTEFACT,0,286,293,"was a significant amount of [TARGET] , animal bones and shells",False,
c86a3b6c-799d-4eb4-9749-610905b47a4b,animal,SPECIES,0,295,301,"a significant amount of pottery, [TARGET] bones and shells as well",False,
c86a3b6c-799d-4eb4-9749-610905b47a4b,bones,ARTEFACT,0,302,307,"significant amount of pottery, animal [TARGET] and shells as well as",False,SPECIES
c86a3b6c-799d-4eb4-9749-610905b47a4b,shells,ARTEFACT,0,312,318,"of pottery, animal bones and [TARGET] as well as speical finds",False,
c86a3b6c-799d-4eb4-9749-610905b47a4b,spindles whirls,ARTEFACT,0,351,366,as speical finds like 2 [TARGET] (1 whole and 1 broken),False,
c86a3b6c-799d-4eb4-9749-610905b47a4b,chipped stone,ARTEFACT,0,390,403,(1 whole and 1 broken) [TARGET] and ground stone.,True,
c86a3b6c-799d-4eb4-9749-610905b47a4b,stone,MATERIAL,0,398,403,whole and 1 broken) chipped [TARGET] and ground stone.,True,
c86a3b6c-799d-4eb4-9749-610905b47a4b,ground stone,ARTEFACT,0,408,420,1 broken) chipped stone and [TARGET] .,True,
c86a3b6c-799d-4eb4-9749-610905b47a4b,stone,MATERIAL,0,415,420,broken) chipped stone and ground [TARGET] .,True,
0fc15cc0-d15c-4fc2-a27b-7a1a7a1be47f,soil,MATERIAL,0,54,58,"removed most of the top [TARGET] , we cleaned the loose",False,
0fc15cc0-d15c-4fc2-a27b-7a1a7a1be47f,soil,MATERIAL,0,81,85,"soil, we cleaned the loose [TARGET] of the surface. Areas of",False,
0fc15cc0-d15c-4fc2-a27b-7a1a7a1be47f,soil,MATERIAL,0,133,137,"Areas of pinkish white natural [TARGET] were revealed. Also, refusal pits",False,
0fc15cc0-d15c-4fc2-a27b-7a1a7a1be47f,refusal pits,CONTEXT,0,159,171,"natural soil were revealed. Also, [TARGET] with large pieces of pottery",False,
0fc15cc0-d15c-4fc2-a27b-7a1a7a1be47f,western side,LOCATION,0,287,299,of large stones on the [TARGET] . Pottery and bones were,False,
0fc15cc0-d15c-4fc2-a27b-7a1a7a1be47f,Pottery,ARTEFACT,0,301,308,"stones on the western side. [TARGET] and bones were collected, some",False,
0fc15cc0-d15c-4fc2-a27b-7a1a7a1be47f,bones,ARTEFACT,0,313,318,"the western side. Pottery and [TARGET] were collected, some possibly human.",False,SPECIES
0fc15cc0-d15c-4fc2-a27b-7a1a7a1be47f,human,SPECIES,0,349,354,"bones were collected, some possibly [TARGET] .",False,
94cf027c-67b9-4cb8-9f39-f94ac4174685,C214,CONTEXT_ID,0,59,63,after the complete excavation of [TARGET] . It has a very,False,
94cf027c-67b9-4cb8-9f39-f94ac4174685,C219,PERIOD,0,176,180,"that, if extended, aligns with [TARGET] (also a deposit of ashes).",False,CONTEXT_ID
94cf027c-67b9-4cb8-9f39-f94ac4174685,hearth,CONTEXT,0,254,260,"thought it could be a [TARGET] , but the very high",False,
94cf027c-67b9-4cb8-9f39-f94ac4174685,CBM,ARTEFACT,0,306,309,quantity of big chunks of [TARGET] from the context right above,True,
94cf027c-67b9-4cb8-9f39-f94ac4174685,CBM,MATERIAL,0,306,309,quantity of big chunks of [TARGET] from the context right above,True,
94cf027c-67b9-4cb8-9f39-f94ac4174685,C214,CONTEXT_ID,0,340,344,the context right above ( [TARGET] )led us to believe it's,False,
94cf027c-67b9-4cb8-9f39-f94ac4174685,wall,CONTEXT,0,391,395,"the remains of a burnt [TARGET] . In addition to that,",False,
94cf027c-67b9-4cb8-9f39-f94ac4174685,CBM,ARTEFACT,0,444,447,of the big chunks of [TARGET] from the C214 were also,True,
94cf027c-67b9-4cb8-9f39-f94ac4174685,CBM,MATERIAL,0,444,447,of the big chunks of [TARGET] from the C214 were also,True,
94cf027c-67b9-4cb8-9f39-f94ac4174685,C214,CONTEXT_ID,0,457,461,chunks of CBM from the [TARGET] were also burnt from the,False,
94cf027c-67b9-4cb8-9f39-f94ac4174685,Soil,MATERIAL,0,536,540,adds to the previous assumption. [TARGET] sample was collected.,False,
58d208b9-7b5c-40fd-b2a6-f153c406eedd,642,CONTEXT_ID,0,9,12,"""Context [TARGET] corresponds to a layer situated",False,
58d208b9-7b5c-40fd-b2a6-f153c406eedd,c636,CONTEXT_ID,0,74,78,"situated between the occupation layer [TARGET] and the subsoil 644, the",False,
58d208b9-7b5c-40fd-b2a6-f153c406eedd,subsoil,CONTEXT,0,87,94,"occupation layer c636 and the [TARGET] 644, the latter being considered",False,
58d208b9-7b5c-40fd-b2a6-f153c406eedd,644,CONTEXT_ID,0,95,98,"layer c636 and the subsoil [TARGET] , the latter being considered",False,
58d208b9-7b5c-40fd-b2a6-f153c406eedd,pit cuts,CONTEXT,0,175,183,It is truncated by the [TARGET] c640 (filled by c639) and,False,
58d208b9-7b5c-40fd-b2a6-f153c406eedd,c640,CONTEXT_ID,0,184,188,truncated by the pit cuts [TARGET] (filled by c639) and c645,False,
58d208b9-7b5c-40fd-b2a6-f153c406eedd,c639,CONTEXT_ID,0,200,204,pit cuts c640 (filled by [TARGET] ) and c645 (filled by,False,
58d208b9-7b5c-40fd-b2a6-f153c406eedd,c645,CONTEXT_ID,0,210,214,c640 (filled by c639) and [TARGET] (filled by c643). The compound,False,
58d208b9-7b5c-40fd-b2a6-f153c406eedd,c643,CONTEXT_ID,0,226,230,c639) and c645 (filled by [TARGET] ). The compound and heterogeneous,False,
58d208b9-7b5c-40fd-b2a6-f153c406eedd,subsoil,CONTEXT,0,343,350,"natural degradation of the under [TARGET] c644 (limestones inclusions), with which",False,
58d208b9-7b5c-40fd-b2a6-f153c406eedd,c644,CONTEXT_ID,0,351,355,"degradation of the under subsoil [TARGET] (limestones inclusions), with which the",False,
58d208b9-7b5c-40fd-b2a6-f153c406eedd,limestones,MATERIAL,0,357,367,"the under subsoil c644 ( [TARGET] inclusions), with which the boundary",False,
aad6e4d3-c650-4e03-8ec5-b202e571f946,wall,CONTEXT,0,24,28,After the uncovering of [TARGET] c907 and the defining of,False,
aad6e4d3-c650-4e03-8ec5-b202e571f946,c903,LOCATION,0,112,116,to investigate its relationships with [TARGET] (possible ovan) and dissovered that,True,CONTEXT_ID
aad6e4d3-c650-4e03-8ec5-b202e571f946,c903,CONTEXT_ID,0,112,116,to investigate its relationships with [TARGET] (possible ovan) and dissovered that,True,
aad6e4d3-c650-4e03-8ec5-b202e571f946,ovan,PERSON,0,127,131,its relationships with c903 (possible [TARGET] ) and dissovered that the,False,None
aad6e4d3-c650-4e03-8ec5-b202e571f946,c903,LOCATION,0,179,183,the area between c907 and [TARGET] is empty and they are,True,CONTEXT_ID
aad6e4d3-c650-4e03-8ec5-b202e571f946,c903,CONTEXT_ID,0,179,183,the area between c907 and [TARGET] is empty and they are,True,
aad6e4d3-c650-4e03-8ec5-b202e571f946,c910,CONTEXT_ID,0,248,252,we defined this area as [TARGET] which includes the outline of,False,
aad6e4d3-c650-4e03-8ec5-b202e571f946,wall,CONTEXT,0,287,291,includes the outline of the [TARGET] on the eastern side. It,False,
aad6e4d3-c650-4e03-8ec5-b202e571f946,eastern side,LOCATION,0,299,311,of the wall on the [TARGET] . It has a soft,False,
aad6e4d3-c650-4e03-8ec5-b202e571f946,soil,MATERIAL,0,356,360,"and relativly easy to remove [TARGET] , with pottery mostly from",False,
aad6e4d3-c650-4e03-8ec5-b202e571f946,pottery,ARTEFACT,0,367,374,"easy to remove soil, with [TARGET] mostly from late neolithic II",False,
aad6e4d3-c650-4e03-8ec5-b202e571f946,late neolithic II,PERIOD,0,387,404,"soil, with pottery mostly from [TARGET] ",False,
46c168c5-b114-4f33-b715-36726ca2218b,C913,CONTEXT_ID,0,0,4, [TARGET] is the floor of the,False,
46c168c5-b114-4f33-b715-36726ca2218b,floor,CONTEXT,0,12,17,"C913 is the [TARGET] of the suspected c903 oven,",False,
46c168c5-b114-4f33-b715-36726ca2218b,c903 oven,ARTEFACT,0,35,44,"the floor of the suspected [TARGET] , it is a thin,",True,
46c168c5-b114-4f33-b715-36726ca2218b,c903,CONTEXT_ID,0,35,39,"the floor of the suspected [TARGET] oven, it is a thin,",True,
46c168c5-b114-4f33-b715-36726ca2218b,clay,MATERIAL,0,87,91,"thin, irregular whitish layer of [TARGET] . Due to constant exposure",False,
46c168c5-b114-4f33-b715-36726ca2218b,clay,MATERIAL,0,131,135,"constant exposure to fire, the [TARGET] building maerial had the same",False,
46c168c5-b114-4f33-b715-36726ca2218b,maerial,ARTEFACT,0,145,152,"to fire, the clay building [TARGET] had the same texture, shape",False,None
46c168c5-b114-4f33-b715-36726ca2218b,slag,MATERIAL,0,195,199,"texture, shape and weight as [TARGET] . The maximum width of",False,
46c168c5-b114-4f33-b715-36726ca2218b,floor,CONTEXT,0,226,231,The maximum width of the [TARGET] is 1.5cm. The placement of,False,
46c168c5-b114-4f33-b715-36726ca2218b,slag,MATERIAL,0,263,267,1.5cm. The placement of the [TARGET] around the main strucuter suggests,False,
46c168c5-b114-4f33-b715-36726ca2218b,ovan,ARTEFACT,0,349,353,2 different phases of the [TARGET] . In addition the foundation,False,
46c168c5-b114-4f33-b715-36726ca2218b,foundation,CONTEXT,0,371,381,the ovan. In addition the [TARGET] cut c910 cut the ovan,False,
46c168c5-b114-4f33-b715-36726ca2218b,c910,CONTEXT_ID,0,386,390,In addition the foundation cut [TARGET] cut the ovan structure before,False,
46c168c5-b114-4f33-b715-36726ca2218b,ovan,ARTEFACT,0,399,403,foundation cut c910 cut the [TARGET] structure before the building of,False,
46c168c5-b114-4f33-b715-36726ca2218b,house,CONTEXT,0,441,446,before the building of the [TARGET] . Part of the floor,False,
46c168c5-b114-4f33-b715-36726ca2218b,floor,CONTEXT,0,460,465,the house. Part of the [TARGET] was disturbed by animals but,False,
46c168c5-b114-4f33-b715-36726ca2218b,animals,SPECIES,0,483,490,the floor was disturbed by [TARGET] but it seems to expand,False,
46c168c5-b114-4f33-b715-36726ca2218b,W side,LOCATION,0,528,534,to expand futher at the [TARGET] .,False,
38262040-5965-4169-a145-10037419ca90,c605,CONTEXT_ID,0,9,13,"""Context [TARGET] corresponds to a layer identified",False,
38262040-5965-4169-a145-10037419ca90,c601,CONTEXT,0,67,71,"a layer identified abutting structure [TARGET] , partially covering its northern",True,
38262040-5965-4169-a145-10037419ca90,c601,CONTEXT_ID,0,67,71,"a layer identified abutting structure [TARGET] , partially covering its northern",True,
38262040-5965-4169-a145-10037419ca90,northern side,LOCATION,0,96,109,"structure c601, partially covering its [TARGET] and extending over 8 meters",False,
38262040-5965-4169-a145-10037419ca90,north,LOCATION,0,145,150,over 8 meters to the [TARGET] of the trench. It consists,False,
38262040-5965-4169-a145-10037419ca90,trench,CONTEXT,0,158,164,to the north of the [TARGET] . It consists of a,False,
38262040-5965-4169-a145-10037419ca90,sandy silt soil,MATERIAL,0,183,198,"trench. It consists of a [TARGET] with frequent limestone inclusions, and",False,
38262040-5965-4169-a145-10037419ca90,limestone,MATERIAL,0,213,222,"sandy silt soil with frequent [TARGET] inclusions, and very similar in",False,
38262040-5965-4169-a145-10037419ca90,c604,CONTEXT_ID,0,277,281,"similar in composition to layers [TARGET] and c620, which were recorded",False,
38262040-5965-4169-a145-10037419ca90,c620,CONTEXT_ID,0,286,290,"composition to layers c604 and [TARGET] , which were recorded on",False,
38262040-5965-4169-a145-10037419ca90,southern side,LOCATION,0,319,332,which were recorded on the [TARGET] of wall c601. In proximity,False,
38262040-5965-4169-a145-10037419ca90,wall,CONTEXT,0,336,340,on the southern side of [TARGET] c601. In proximity to the,False,
38262040-5965-4169-a145-10037419ca90,c601,CONTEXT,0,341,345,the southern side of wall [TARGET] . In proximity to the,True,
38262040-5965-4169-a145-10037419ca90,c601,CONTEXT_ID,0,341,345,the southern side of wall [TARGET] . In proximity to the,True,
38262040-5965-4169-a145-10037419ca90,wall,CONTEXT,0,367,371,"c601. In proximity to the [TARGET] , particularly in the western",False,
38262040-5965-4169-a145-10037419ca90,western half,LOCATION,0,393,405,"the wall, particularly in the [TARGET] of the trench, the deposit",False,
38262040-5965-4169-a145-10037419ca90,trench,CONTEXT,0,413,419,"the western half of the [TARGET] , the deposit is mixed",False,
38262040-5965-4169-a145-10037419ca90,clay,MATERIAL,0,447,451,the deposit is mixed with [TARGET] and mud derived from the,False,
38262040-5965-4169-a145-10037419ca90,mud,MATERIAL,0,456,459,is mixed with clay and [TARGET] derived from the gradual degradation,False,
38262040-5965-4169-a145-10037419ca90,wall,CONTEXT,0,504,508,the gradual degradation of the [TARGET] itself. This localised variation has,False,
38262040-5965-4169-a145-10037419ca90,c641,CONTEXT_ID,0,582,586,been recorded separately as context [TARGET] .,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,N,LOCATION,0,19,20,902 was split into [TARGET] and S and was dug,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,S,LOCATION,0,25,26,was split into N and [TARGET] and was dug in 3,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,soil,MATERIAL,0,214,218,axe we discovered that the [TARGET] was getting a bit softer,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,pottery,ARTEFACT,0,351,358,enough quantity of finsings especiallyu [TARGET] mostly from the late neolithic,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,late neolithic II,PERIOD,0,375,392,especiallyu pottery mostly from the [TARGET] . Some sherds were charred,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,S,LOCATION,0,394,395,from the late neolithic II. [TARGET] ome sherds were charred in,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,sherds,ARTEFACT,0,399,405,the late neolithic II. Some [TARGET] were charred in the middle,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,sherds,ARTEFACT,0,485,491,"acident?) There were some conjoining [TARGET] , sherds with holes (perferated",False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,sherds,ARTEFACT,0,493,499,"There were some conjoining sherds, [TARGET] with holes (perferated or hanging",False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,holes,CONTEXT,0,505,510,"some conjoining sherds, sherds with [TARGET] (perferated or hanging holes or",False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,holes,CONTEXT,0,534,539,with holes (perferated or hanging [TARGET] or reparring) there was a,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,figuring,ARTEFACT,0,566,574,or reparring) there was a [TARGET] but it coulnt be identified.,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,stone,MATERIAL,0,620,625,"be identified. Lots of chipped [TARGET] , one possibly from a",False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,reaper,SPECIES,0,647,653,"stone, one possibly from a [TARGET] and lots of ground stones.",True,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,reaper,PERSON,0,647,653,"stone, one possibly from a [TARGET] and lots of ground stones.",True,None
f66dd6bf-93f3-4f46-9b6b-a418268ca073,ground stones,ARTEFACT,0,666,679,a reaper and lots of [TARGET] . 3 possible stone axes.,True,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,stone,MATERIAL,0,673,678,reaper and lots of ground [TARGET] s. 3 possible stone axes.,True,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,stone axes,ARTEFACT,0,692,702,of ground stones. 3 possible [TARGET] . CBM was mostly concentrated,True,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,stone,MATERIAL,0,692,697,of ground stones. 3 possible [TARGET] axes. CBM was mostly concentrated,True,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,CBM,ARTEFACT,0,704,707,stones. 3 possible stone axes. [TARGET] was mostly concentrated on the,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,norther side,LOCATION,0,739,751,was mostly concentrated on the [TARGET] . There were also shells.,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,shells,ARTEFACT,0,769,775,norther side. There were also [TARGET] . On the SE corner,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,SE corner,LOCATION,0,784,793,were also shells. On the [TARGET] there was a complicated clay,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,clay,MATERIAL,0,818,822,corner there was a complicated [TARGET] consentration. Change to spit 2,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,spit 2,CONTEXT,0,848,854,complicated clay consentration. Change to [TARGET] on the eastern side (depth,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,eastern side,LOCATION,0,862,874,to spit 2 on the [TARGET] (depth of 10 cm) same,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,soil,MATERIAL,0,897,901,"(depth of 10 cm) same [TARGET] , sismilar finds covered with",False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,eastern side,LOCATION,0,987,999,"(depth 10 cm) on the [TARGET] , still spit 2 on",False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,spit 2,CONTEXT,0,1007,1013,"on the eastern side, still [TARGET] on the western side. Same",False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,western side,LOCATION,0,1021,1033,still spit 2 on the [TARGET] . Same soil and findindgs.,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,S,LOCATION,0,1035,1036,2 on the western side. [TARGET] ame soil and findindgs. During,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,soil,MATERIAL,0,1040,1044,on the western side. Same [TARGET] and findindgs. During removal of,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,spit 2,CONTEXT,0,1078,1084,and findindgs. During removal of [TARGET] on NW side a very,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,NW side,LOCATION,0,1088,1095,"removal of spit 2 on [TARGET] a very large, compacted and",False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,CBM,ARTEFACT,0,1130,1133,"very large, compacted and heavy [TARGET] peice was uncovered. We kept",False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,soil,MATERIAL,0,1172,1176,was uncovered. We kept removing [TARGET] following the shape of the,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,CBM,ARTEFACT,0,1204,1207,following the shape of the [TARGET] to check of a wall,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,wall,CONTEXT,0,1222,1226,CBM to check of a [TARGET] was extending towards the CBM,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,CBM,ARTEFACT,0,1253,1256,wall was extending towards the [TARGET] structure (ovan? 903). A clayish,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,ovan,PERSON,0,1268,1272,towards the CBM structure ( [TARGET] ? 903). A clayish structure,False,None
f66dd6bf-93f3-4f46-9b6b-a418268ca073,903,CONTEXT_ID,0,1274,1277,towards the CBM structure (ovan? [TARGET] ). A clayish structure was,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,clay,MATERIAL,0,1282,1286,CBM structure (ovan? 903). A [TARGET] ish structure was uncovered so,False,
f66dd6bf-93f3-4f46-9b6b-a418268ca073,907,CONTEXT_ID,0,1354,1357,if a differnt context number [TARGET] .,False,
88abbb4a-8578-4e91-8797-2a3bbfb0dc22,clay,MATERIAL,0,10,14,This is a [TARGET] floor which covers most of,False,
88abbb4a-8578-4e91-8797-2a3bbfb0dc22,trench,LOCATION,0,46,52,which covers most of the [TARGET] but is not always found,True,
88abbb4a-8578-4e91-8797-2a3bbfb0dc22,trench,CONTEXT,0,46,52,which covers most of the [TARGET] but is not always found,True,
88abbb4a-8578-4e91-8797-2a3bbfb0dc22,trench,LOCATION,0,241,247,have covered most of the [TARGET] and can be seen clearly,True,
88abbb4a-8578-4e91-8797-2a3bbfb0dc22,trench,CONTEXT,0,241,247,have covered most of the [TARGET] and can be seen clearly,True,
88abbb4a-8578-4e91-8797-2a3bbfb0dc22,sidewall,CONTEXT,0,279,287,be seen clearly in the [TARGET] profile to intrude over the,False,
88abbb4a-8578-4e91-8797-2a3bbfb0dc22,posthole pit,CONTEXT,0,327,339,over the top of the [TARGET] . This clay floor contains,False,
88abbb4a-8578-4e91-8797-2a3bbfb0dc22,clay,MATERIAL,0,346,350,of the posthole pit. This [TARGET] floor contains many small patches,False,
88abbb4a-8578-4e91-8797-2a3bbfb0dc22,charcoal,ARTEFACT,0,388,396,contains many small patches of [TARGET] as well as small specks,True,MATERIAL
88abbb4a-8578-4e91-8797-2a3bbfb0dc22,charcoal,MATERIAL,0,388,396,contains many small patches of [TARGET] as well as small specks,True,
88abbb4a-8578-4e91-8797-2a3bbfb0dc22,burnt bone,ARTEFACT,0,424,434,"well as small specks of [TARGET] , possibly human.",False,
88abbb4a-8578-4e91-8797-2a3bbfb0dc22,human,SPECIES,0,445,450,"specks of burnt bone, possibly [TARGET] .",False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,pottery sherds,ARTEFACT,0,11,25,Only a few [TARGET] were retrieved from the small,False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,sondage,PERIOD,0,81,88,small portion excavated in the [TARGET] . | [Original notes from,False,None
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,c625,CONTEXT_ID,0,129,133,notes from context sheet : [TARGET] is a posthole next to,False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,posthole,CONTEXT,0,139,147,sheet : c625 is a [TARGET] next to the wall (c601),False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,wall,CONTEXT,0,160,164,a posthole next to the [TARGET] (c601) which used to be,False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,c601,CONTEXT_ID,0,166,170,next to the wall ( [TARGET] ) which used to be,False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,wood,MATERIAL,0,197,201,used to be a round [TARGET] stick to strengthen the wall.,False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,wall,CONTEXT,0,226,230,wood stick to strengthen the [TARGET] . The diameter is about,False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,c627,CONTEXT_ID,0,279,283,m abd ut us vetween [TARGET] and c628 which are the,False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,c628,CONTEXT_ID,0,288,292,ut us vetween c627 and [TARGET] which are the other posthole,False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,posthole,CONTEXT,0,313,321,c628 which are the other [TARGET] next to the wall. The,False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,wall,CONTEXT,0,334,338,other posthole next to the [TARGET] . The soil is soft,False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,soil,MATERIAL,0,344,348,next to the wall. The [TARGET] is soft and powdery. The,False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,soil,MATERIAL,0,374,378,is soft and powdery. The [TARGET] between c627 and c625 is,False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,c627,CONTEXT_ID,0,387,391,and powdery. The soil between [TARGET] and c625 is quite brown,False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,c625,CONTEXT_ID,0,396,400,The soil between c627 and [TARGET] is quite brown chich is,False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,c601,CONTEXT_ID,0,436,440,brown chich is similar as [TARGET] . It is supposed to,False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,wall,CONTEXT,0,488,492,"the same material as the [TARGET] . After excavated, it is",False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,layer,CONTEXT,0,519,524,"After excavated, it is a [TARGET] with lots of charcoal. The",False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,charcoal,ARTEFACT,0,538,546,a layer with lots of [TARGET] . The colour of soil,True,MATERIAL
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,charcoal,MATERIAL,0,538,546,a layer with lots of [TARGET] . The colour of soil,True,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,soil,MATERIAL,0,562,566,of charcoal. The colour of [TARGET] is gray and ashey. It,False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,layer,CONTEXT,0,594,599,"and ashey. It is a [TARGET] in c616, but not a",False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,c616,CONTEXT_ID,0,603,607,"It is a layer in [TARGET] , but not a posthole",False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,posthole,CONTEXT,0,619,627,"in c616, but not a [TARGET] and connect with c628. The",False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,c628,CONTEXT_ID,0,645,649,a posthole and connect with [TARGET] . The layer is also,False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,layer,CONTEXT,0,655,660,and connect with c628. The [TARGET] is also the same as,False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,628,CONTEXT_ID,0,681,684,"is also the same as [TARGET] , 627.]""",False,
41f40c16-a6cb-4f65-9b89-ddd9aef2cbc4,627,CONTEXT_ID,0,686,689,"also the same as 628, [TARGET] .]""",False,
00b32ff8-66b2-4314-b216-2966e083a9ac,619,CONTEXT_ID,0,8,11,Context [TARGET] corresponds to the soil found,False,
00b32ff8-66b2-4314-b216-2966e083a9ac,soil,MATERIAL,0,31,35,"Context 619 corresponds to the [TARGET] found inside the burial, beneath",False,
00b32ff8-66b2-4314-b216-2966e083a9ac,burial,CONTEXT,0,53,59,"the soil found inside the [TARGET] , beneath the stone cover.",False,
00b32ff8-66b2-4314-b216-2966e083a9ac,stone,MATERIAL,0,73,78,"inside the burial, beneath the [TARGET] cover. It is hypothesized that",False,
00b32ff8-66b2-4314-b216-2966e083a9ac,fill,MATERIAL,0,178,182,infiltration rather than an intentional [TARGET] placed after the deposition of,False,
00b32ff8-66b2-4314-b216-2966e083a9ac,pit,CONTEXT,0,330,333,"the inner space of the [TARGET] . Specifically, the layer is",False,
00b32ff8-66b2-4314-b216-2966e083a9ac,stone,MATERIAL,0,379,384,layer is thin between the [TARGET] s and the bones in,False,
